date,maxTemp,minTemp,rainfall,morningHumidity,eveningHumidity
2009-08-30,29.8,20.2,15.5,91.5,67.4
2009-08-31,30.3,20.5,0.3,83.7,69.4
2009-09-01,30.4,19.6,2.5,91.4,76.9
2009-09-02,29.6,18.5,24.5,88.9,78.0
2009-09-03,28.4,19.5,0.0,88.9,70.5
2009-09-04,29.5,19.5,0.0,85.0,87.9
2009-09-05,29.0,18.9,5.6,89.4,70.0
2009-09-06,26.4,18.4,14.0,82.4,86.4
2009-09-07,27.9,19.3,7.6,96.4,75.5
2009-09-08,27.7,19.7,1.0,86.6,83.6
2009-09-09,26.0,18.9,7.9,91.2,85.4
2009-09-10,26.5,18.6,2.8,91.2,74.2
2009-09-11,29.5,17.2,8.4,80.8,68.3
2009-09-12,30.6,17.2,0.0,87.0,71.5
2009-09-13,30.6,18.5,0.0,80.6,67.9
2009-09-14,30.0,20.0,0.0,81.9,68.6
2009-09-15,29.5,20.2,0.0,79.9,73.1
2009-09-16,30.0,18.8,0.0,83.4,77.0
2009-09-17,30.3,18.4,0.0,86.0,72.2
2009-09-18,29.8,20.1,0.0,87.4,74.7
2009-09-19,29.1,17.8,0.0,83.6,71.4
2009-09-20,30.5,17.8,0.0,81.8,76.9
2009-09-21,28.4,19.0,0.0,83.2,69.7
2009-09-22,30.0,17.9,0.0,80.1,66.1
2009-09-23,29.5,18.1,0.0,84.7,72.0
2009-09-24,29.4,18.3,0.0,87.2,91.2
2009-09-25,28.8,18.9,36.4,87.4,85.8
2009-09-26,30.5,17.6,1.3,84.7,62.1
2009-09-27,31.0,18.5,0.0,74.5,73.3
2009-09-28,31.0,17.6,0.0,96.4,68.7
2009-09-29,30.2,18.0,0.0,86.4,88.2
2009-09-30,31.2,16.4,1.4,89.2,75.8
2009-10-01,29.8,17.6,0.5,83.8,83.2
2009-10-02,29.6,16.6,8.0,83.0,79.3
2009-10-03,25.7,19.2,0.7,92.8,73.4
2009-10-04,28.4,17.4,6.0,93.6,81.6
2009-10-05,27.0,18.4,0.0,88.7,83.8
2009-10-06,26.0,19.4,5.2,94.6,82.2
2009-10-07,24.2,19.3,3.0,95.5,91.2
2009-10-08,24.6,17.7,45.8,98.1,83.2
2009-10-09,29.0,17.7,2.3,89.2,77.2
2009-10-10,28.5,15.2,0.0,80.6,76.1
2009-10-11,27.5,15.0,0.0,90.7,77.8
2009-10-12,26.0,15.0,0.0,87.6,67.3
2009-10-13,28.1,13.0,0.0,92.3,75.2
2009-10-14,28.7,14.0,0.0,80.1,65.5
2009-10-15,29.0,13.8,0.0,53.9,60.9
2009-10-16,28.2,13.8,0.0,83.8,77.1
2009-10-17,29.0,14.8,0.0,87.2,65.7
2009-10-18,29.0,13.4,0.0,91.5,68.0
2009-10-19,27.7,13.0,0.0,87.6,66.0
2009-10-20,27.8,12.0,0.0,79.4,67.5
2009-10-21,27.4,12.2,0.0,97.9,71.8
2009-10-22,27.6,13.0,0.0,90.5,63.7
2009-10-23,26.1,11.1,0.0,93.8,62.9
2009-10-24,26.6,10.3,0.0,98.9,62.8
2009-10-25,26.9,11.5,0.0,93.8,70.5
2009-10-26,26.4,12.0,0.0,95.0,66.7
2009-10-27,25.9,11.6,0.0,97.9,67.1
2009-10-28,26.8,13.1,0.0,84.7,71.0
2009-10-29,26.7,12.5,0.0,78.2,72.7
2009-10-30,26.8,11.5,0.0,89.6,73.9
2009-10-31,27.3,11.5,0.0,95.9,76.4
2009-11-01,25.4,12.5,0.0,79.2,66.7
2009-11-02,27.0,10.0,0.0,95.7,67.6
2009-11-03,28.3,9.6,0.0,93.4,57.6
2009-11-04,27.4,8.4,0.0,83.2,58.1
2009-11-05,27.0,7.4,0.0,85.6,47.5
2009-11-06,27.0,6.6,0.0,82.2,52.8
2009-11-07,26.0,6.4,0.0,76.9,50.7
2009-11-08,26.4,6.3,0.0,83.9,59.5
2009-11-09,25.7,6.7,0.0,91.8,60.7
2009-11-10,24.7,6.5,0.0,91.8,63.1
2009-11-11,19.9,9.2,0.0,83.5,69.8
2009-11-12,22.5,10.5,0.0,84.8,81.8
2009-11-13,25.0,9.7,1.0,97.7,90.9
2009-11-14,25.4,11.4,0.0,80.3,73.4
2009-11-15,23.5,11.4,0.0,95.7,58.1
2009-11-16,21.5,12.0,0.0,91.7,75.8
2009-11-17,23.4,12.8,0.0,91.4,72.2
2009-11-18,23.9,9.8,0.0,95.5,68.2
2009-11-19,23.0,5.6,0.0,93.8,70.2
2009-11-20,21.5,5.2,0.0,93.4,69.1
2009-11-21,21.5,6.5,0.0,94.8,73.2
2009-11-22,23.2,5.4,0.0,96.3,63.9
2009-11-23,23.2,5.6,0.0,96.3,64.4
2009-11-24,23.0,4.6,0.0,92.2,58.3
2009-11-25,23.0,4.8,0.0,97.5,59.3
2009-11-26,21.4,5.0,0.0,97.5,63.4
2009-11-27,20.6,5.2,0.0,97.5,73.2
2009-11-28,23.5,7.8,0.0,90.4,72.6
2009-11-29,22.0,6.0,0.0,84.8,70.1
2009-11-30,22.6,6.3,0.0,97.6,72.0
2009-12-01,23.2,6.8,0.0,100.0,68.2
2009-12-02,22.4,8.0,0.0,94.1,72.0
2009-12-03,23.4,8.0,0.0,95.3,68.4
2009-12-04,22.6,9.0,0.0,97.7,76.1
2009-12-05,23.0,8.5,0.0,95.3,68.7
2009-12-06,21.5,8.0,0.0,95.1,69.1
2009-12-07,21.6,4.4,0.0,97.4,73.6
2009-12-08,20.5,5.6,0.0,94.7,69.1
2009-12-09,21.0,6.0,0.0,97.4,75.0
2009-12-10,19.9,5.0,0.0,97.4,73.1
2009-12-11,22.0,6.0,0.0,97.4,67.0
2009-12-12,21.5,4.6,0.0,97.4,72.3
2009-12-13,17.0,7.3,0.0,94.1,81.0
2009-12-14,20.6,6.5,0.0,97.4,67.8
2009-12-15,22.2,4.7,0.0,97.3,77.9
2009-12-16,21.6,5.2,0.0,98.6,55.3
2009-12-17,22.4,5.5,0.0,97.2,48.8
2009-12-18,22.5,6.5,0.0,94.6,60.2
2009-12-19,20.8,2.6,0.0,93.9,59.5
2009-12-20,21.6,2.5,0.0,94.1,62.8
2009-12-21,20.6,3.0,0.0,97.0,68.0
2009-12-22,19.8,2.8,0.0,100.0,73.1
2009-12-23,20.2,5.5,0.0,94.6,75.4
2009-12-24,18.7,6.5,0.0,94.7,69.2
2009-12-25,18.5,3.0,0.0,94.0,69.4
2009-12-26,18.6,3.0,0.0,100.0,75.7
2009-12-27,18.2,4.3,0.0,100.0,77.7
2009-12-28,19.1,3.2,0.0,100.0,69.6
2009-12-29,17.6,2.3,0.0,96.8,73.0
2009-12-30,17.3,2.9,0.0,100.0,70.1
2009-12-31,15.0,6.6,3.6,97.4,83.0
2010-01-01,19.5,2.6,0.0,97.1,70.1
2010-01-02,20.0,1.5,0.0,100.0,72.2
2010-01-03,22.8,0.7,0.0,96.9,53.1
2010-01-04,22.6,6.0,0.0,89.3,49.9
2010-01-05,21.7,3.2,0.0,94.0,67.0
2010-01-06,22.0,2.5,0.0,97.0,60.7
2010-01-07,22.5,2.6,0.0,97.0,61.9
2010-01-08,22.5,3.0,0.0,94.1,56.5
2010-01-09,22.4,2.5,0.0,90.7,55.4
2010-01-10,22.5,1.4,0.0,98.3,54.6
2010-01-11,22.6,0.5,0.0,93.5,50.8
2010-01-12,22.6,-0.2,0.0,80.9,89.7
2010-01-13,23.1,1.7,0.0,86.5,53.5
2010-01-14,22.4,6.2,1.9,97.3,78.9
2010-01-15,20.6,2.5,0.0,98.5,78.4
2010-01-16,21.5,4.1,0.0,100.0,72.7
2010-01-17,22.6,4.0,0.0,97.2,65.7
2010-01-18,23.8,3.2,0.0,97.1,54.5
2010-01-19,23.0,3.5,0.0,98.5,57.3
2010-01-20,22.5,2.8,0.0,96.9,51.2
2010-01-21,22.5,3.0,0.0,97.0,53.7
2010-01-22,22.2,3.3,0.0,95.7,60.3
2010-01-23,23.0,4.0,0.0,97.1,60.7
2010-01-24,20.6,4.0,0.0,95.8,62.1
2010-01-25,23.4,4.5,0.0,95.9,46.3
2010-01-26,23.4,3.3,0.0,97.2,54.5
2010-01-27,24.0,2.7,0.0,94.3,54.5
2010-01-28,23.0,3.5,0.0,94.2,56.8
2010-01-29,22.6,4.4,0.0,83.7,63.7
2010-01-30,22.6,4.0,0.0,97.2,58.7
2010-01-31,22.1,4.3,0.0,95.7,60.7
2010-02-01,22.3,6.7,0.0,92.4,54.7
2010-02-02,22.9,3.5,0.0,98.6,55.0
2010-02-03,22.8,2.5,0.0,90.6,46.3
2010-02-04,22.6,2.0,0.0,94.0,51.7
2010-02-05,22.1,1.6,0.0,94.1,63.1
2010-02-06,22.5,3.5,0.0,97.1,58.3
2010-02-07,22.5,5.2,0.0,97.3,62.1
2010-02-08,22.0,5.3,0.0,97.3,66.9
2010-02-09,11.5,8.6,0.9,97.6,97.4
2010-02-10,21.1,5.0,21.5,100.0,53.3
2010-02-11,24.2,3.4,0.0,94.2,34.5
2010-02-12,11.8,4.4,0.0,87.6,77.1
2010-02-13,23.5,3.0,0.9,98.5,43.7
2010-02-14,25.5,1.0,0.0,86.1,52.3
2010-02-15,26.1,2.5,0.0,87.4,45.1
2010-02-16,26.5,2.7,0.0,77.8,43.5
2010-02-17,25.0,3.5,0.0,97.1,49.2
2010-02-18,24.6,3.5,0.0,84.5,57.1
2010-02-19,24.6,4.3,0.0,97.1,65.1
2010-02-20,24.2,5.8,0.0,94.7,66.1
2010-02-21,22.9,6.0,0.0,95.1,72.8
2010-02-22,22.4,8.6,0.0,96.4,67.9
2010-02-23,24.8,8.0,0.0,97.6,57.4
2010-02-24,24.6,5.0,0.0,94.8,51.7
2010-02-25,26.6,5.5,0.0,92.1,46.1
2010-02-26,26.4,7.2,0.0,90.7,62.3
2010-02-27,25.5,9.0,0.0,88.7,68.1
2010-02-28,27.4,8.4,0.0,93.2,73.3
2010-03-01,26.2,10.8,0.0,97.8,73.4
2010-03-02,26.5,11.0,29.3,97.7,62.9
2010-03-03,26.2,10.0,0.0,87.4,62.5
2010-03-04,27.4,9.0,0.0,94.3,47.6
2010-03-05,28.0,9.0,0.0,90.8,44.8
2010-03-06,27.5,9.1,0.0,79.1,55.9
2010-03-07,28.7,8.8,0.0,75.7,40.8
2010-03-08,29.4,8.5,0.0,75.0,57.3
2010-03-09,28.4,8.5,0.0,85.2,42.3
2010-03-10,28.8,8.6,0.0,77.3,42.4
2010-03-11,28.0,9.0,0.0,83.3,48.6
2010-03-12,28.0,10.2,0.0,87.0,53.0
2010-03-13,28.5,9.0,0.0,84.7,53.0
2010-03-14,28.0,9.8,0.0,76.8,57.6
2010-03-15,26.5,9.0,1.5,74.6,48.6
2010-03-16,26.4,9.6,0.0,79.6,79.6
2010-03-17,26.8,11.0,0.5,90.0,60.6
2010-03-18,29.6,10.6,0.0,81.4,48.7
2010-03-19,31.5,11.1,0.0,81.0,46.9
2010-03-20,32.5,11.2,0.0,72.0,51.9
2010-03-21,32.9,13.6,0.0,77.8,50.8
2010-03-22,30.6,15.5,0.0,82.0,64.3
2010-03-23,31.6,15.6,0.0,85.3,46.9
2010-03-24,33.0,12.7,0.0,65.0,53.9
2010-03-25,31.6,14.2,0.0,74.4,40.4
2010-03-26,31.8,12.6,0.0,80.6,33.2
2010-03-27,31.7,12.4,0.0,62.1,50.3
2010-03-28,31.4,12.3,0.0,79.6,36.4
2010-03-29,29.7,12.5,0.0,67.4,62.8
2010-03-30,28.8,13.0,0.0,77.5,60.9
2010-03-31,28.1,9.0,4.4,87.8,41.4
2010-04-01,29.3,9.1,5.4,95.6,44.4
2010-04-02,31.5,10.0,0.0,74.2,39.4
2010-04-03,31.6,10.0,0.0,67.0,33.5
2010-04-04,32.4,11.8,0.0,60.1,27.1
2010-04-05,32.6,10.6,0.0,53.6,23.0
2010-04-06,31.8,10.5,0.0,65.9,29.5
2010-04-07,32.5,11.0,0.0,53.2,28.7
2010-04-08,31.1,12.0,0.0,58.7,47.0
2010-04-09,32.3,13.5,0.0,75.8,46.0
2010-04-10,32.5,14.5,0.0,66.2,40.4
2010-04-11,33.6,14.3,0.0,66.2,41.0
2010-04-12,33.7,15.0,0.0,79.8,40.7
2010-04-13,34.6,15.5,0.0,59.5,29.4
2010-04-14,32.5,11.3,2.8,64.0,41.0
2010-04-15,32.7,14.0,0.0,66.4,42.6
2010-04-16,29.3,18.6,0.2,79.7,58.2
2010-04-17,30.6,18.3,0.0,88.2,71.7
2010-04-18,29.5,17.3,5.8,86.0,73.8
2010-04-19,30.8,14.4,9.6,93.2,58.0
2010-04-20,32.5,14.6,0.7,74.3,50.9
2010-04-21,34.4,16.8,0.0,68.6,52.5
2010-04-22,32.6,15.8,0.0,66.7,33.1
2010-04-23,34.0,16.0,0.0,47.4,34.4
2010-04-24,33.3,15.0,0.0,49.1,26.1
2010-04-25,33.0,13.2,0.0,49.5,28.2
2010-04-26,33.3,13.0,0.0,42.7,54.2
2010-04-27,31.8,15.0,0.0,62.4,50.7
2010-04-28,30.1,18.2,0.0,67.9,61.1
2010-04-29,29.9,15.5,0.0,81.2,90.1
2010-04-30,27.5,13.3,20.8,94.0,59.7
2010-05-01,31.3,17.5,0.0,75.4,61.8
2010-05-02,29.0,15.0,52.2,98.0,66.9
2010-05-03,28.6,15.5,0.0,83.6,62.6
2010-05-04,30.0,16.4,0.8,82.4,66.2
2010-05-05,23.7,17.4,6.3,77.9,73.9
2010-05-06,27.4,15.6,0.4,87.8,93.4
2010-05-07,24.3,15.8,3.5,82.2,67.3
2010-05-08,28.4,16.6,0.5,85.1,69.0
2010-05-09,29.6,15.0,0.0,75.1,60.2
2010-05-10,32.1,15.6,0.0,74.8,49.9
2010-05-11,32.2,15.6,0.0,67.0,36.9
2010-05-12,33.5,14.5,0.0,59.9,34.9
2010-05-13,33.5,15.4,0.0,68.8,27.4
2010-05-14,33.7,14.8,0.0,54.6,29.4
2010-05-15,32.1,14.4,0.0,51.4,44.3
2010-05-16,32.0,15.8,0.0,61.8,49.4
2010-05-17,32.5,17.0,0.0,69.0,51.0
2010-05-18,29.6,20.6,0.0,85.6,85.6
2010-05-19,32.4,20.6,5.0,76.7,57.0
2010-05-20,33.5,17.2,1.6,81.7,37.4
2010-05-21,32.0,14.0,1.0,62.0,54.4
2010-05-22,31.7,18.0,0.0,62.8,55.0
2010-05-23,30.9,19.2,0.0,84.8,78.7
2010-05-24,26.7,16.0,47.5,92.3,69.0
2010-05-25,29.5,17.8,1.7,68.4,65.1
2010-05-26,30.2,18.9,0.0,87.9,54.4
2010-05-27,28.2,18.4,0.0,75.4,87.8
2010-05-28,29.2,17.4,26.1,89.5,54.2
2010-05-29,29.8,18.8,0.0,76.1,62.1
2010-05-30,30.2,17.9,0.0,76.6,49.8
2010-05-31,30.5,17.4,1.4,74.5,46.4
2010-06-01,31.3,18.0,0.0,75.6,56.3
2010-06-02,32.0,17.6,0.0,76.3,53.1
2010-06-03,31.0,17.6,17.7,83.8,61.0
2010-06-04,31.3,21.8,1.8,70.2,67.5
2010-06-05,30.3,18.0,8.3,89.6,64.9
2010-06-06,31.4,18.6,0.0,68.4,57.3
2010-06-07,31.2,17.8,0.0,72.3,49.2
2010-06-08,33.0,18.2,0.0,63.8,43.4
2010-06-09,33.6,20.0,0.0,58.3,44.0
2010-06-10,32.9,18.0,0.0,66.6,60.7
2010-06-11,33.5,19.0,0.0,53.4,60.9
2010-06-12,30.7,19.7,1.0,63.4,57.5
2010-06-13,30.7,18.5,26.0,93.6,55.9
2010-06-14,30.8,18.0,0.0,73.4,72.0
2010-06-15,32.0,18.4,0.0,71.7,59.3
2010-06-16,30.0,20.6,0.0,76.0,70.9
2010-06-17,29.6,21.0,5.0,90.0,65.2
2010-06-18,31.0,19.6,56.2,87.6,75.6
2010-06-19,32.7,20.9,0.0,71.3,71.3
2010-06-20,31.0,20.7,4.5,88.2,66.0
2010-06-21,30.0,20.0,0.0,80.5,73.7
2010-06-22,31.0,20.4,0.1,93.1,65.8
2010-06-23,29.8,20.4,0.4,79.8,86.6
2010-06-24,31.2,20.5,1.9,85.3,73.5
2010-06-25,30.3,19.8,0.0,84.1,83.9
2010-06-26,32.7,20.5,4.4,79.7,73.9
2010-06-27,31.8,20.2,1.6,84.0,73.7
2010-06-28,28.4,20.8,6.4,91.5,80.0
2010-06-29,30.2,20.2,1.4,86.9,87.1
2010-06-30,28.0,20.2,5.0,78.8,71.3
2010-07-01,29.7,20.5,5.5,83.8,71.1
2010-07-02,31.1,20.2,0.0,75.7,71.0
2010-07-03,32.4,21.3,0.2,76.0,65.1
2010-07-04,31.5,20.5,0.4,66.7,65.1
2010-07-05,31.6,21.0,0.3,72.1,83.9
2010-07-06,29.4,20.3,21.8,97.4,73.1
2010-07-07,30.0,20.9,5.8,71.7,76.9
2010-07-08,29.4,21.3,0.0,67.9,73.1
2010-07-09,26.0,20.5,11.4,92.3,76.9
2010-07-10,26.0,20.6,10.5,97.4,77.4
2010-07-11,27.6,20.0,42.5,97.3,69.0
2010-07-12,26.0,20.8,23.5,92.3,74.2
2010-07-13,28.2,20.6,1.7,83.7,77.1
2010-07-14,30.4,21.0,10.8,83.9,68.9
2010-07-15,31.5,20.6,0.0,82.4,74.0
2010-07-16,25.5,21.2,4.5,93.2,83.9
2010-07-17,28.7,20.6,11.5,95.6,77.7
2010-07-18,30.5,21.3,0.9,91.6,71.2
2010-07-19,29.0,20.5,27.2,86.8,91.6
2010-07-20,30.0,20.3,6.1,91.4,82.9
2010-07-21,31.0,20.4,3.2,79.0,93.2
2010-07-22,29.0,20.0,80.7,96.4,84.9
2010-07-23,27.6,21.0,3.0,83.9,84.6
2010-07-24,30.5,21.4,0.0,83.9,75.3
2010-07-25,30.7,21.4,4.3,88.6,85.6
2010-07-26,30.7,20.7,3.6,80.5,86.9
2010-07-27,28.8,20.5,5.3,93.1,85.1
2010-07-28,31.9,19.7,3.2,86.7,65.9
2010-07-29,29.2,21.4,6.2,94.8,91.5
2010-07-30,30.0,19.2,52.6,88.0,70.0
2010-07-31,29.6,19.6,8.2,88.2,78.1
2010-08-01,31.1,20.3,2.4,75.2,71.1
2010-08-02,30.1,20.4,10.5,79.1,68.8
2010-08-03,29.8,20.0,8.7,77.9,78.0
2010-08-04,30.5,19.6,0.0,72.4,76.9
2010-08-05,29.5,20.1,48.7,86.7,78.2
2010-08-06,30.7,20.8,7.1,88.6,79.1
2010-08-07,29.5,21.6,2.5,88.5,94.8
2010-08-08,30.0,20.5,8.8,93.4,82.8
2010-08-09,30.0,19.5,70.6,98.2,93.1
2010-08-10,30.0,20.4,37.5,90.7,96.6
2010-08-11,32.5,21.0,52.6,92.5,88.5
2010-08-12,29.0,20.6,3.6,94.9,74.5
2010-08-13,29.8,21.0,0.0,81.3,76.3
2010-08-14,30.5,20.5,13.2,91.6,84.1
2010-08-15,30.0,21.5,1.5,82.6,77.5
2010-08-16,29.3,21.1,3.2,90.1,73.3
2010-08-17,29.6,21.0,19.6,94.0,76.2
2010-08-18,32.6,21.2,1.5,86.9,85.6
2010-08-19,28.9,20.8,3.5,91.6,81.4
2010-08-20,28.7,20.5,45.8,88.3,78.4
2010-08-21,26.0,20.0,36.0,94.8,86.8
2010-08-22,27.2,20.0,4.6,94.8,91.5
2010-08-23,28.3,22.2,7.5,94.0,88.4
2010-08-24,22.8,20.0,37.5,96.4,86.4
2010-08-25,26.5,19.8,20.9,93.1,74.5
2010-08-26,30.8,20.2,2.7,87.1,81.0
2010-08-27,28.0,20.5,3.4,96.5,93.1
2010-08-28,27.5,20.2,21.5,94.8,79.8
2010-08-29,28.5,21.0,1.7,94.8,72.2
2010-08-30,28.8,20.4,8.7,89.9,77.1
2010-08-31,28.7,20.8,0.5,88.3,77.4
2010-09-01,27.7,21.0,12.4,94.7,84.0
2010-09-02,25.3,20.8,13.2,95.7,91.6
2010-09-03,22.8,20.5,24.7,96.5,93.1
2010-09-04,28.6,20.0,33.4,91.6,79.8
2010-09-05,30.0,19.2,1.9,83.2,73.7
2010-09-06,29.5,20.3,3.7,94.7,74.6
2010-09-07,28.4,20.4,70.1,96.4,76.9
2010-09-08,30.1,20.0,1.8,89.9,80.3
2010-09-09,31.0,18.4,0.0,85.0,77.1
2010-09-10,29.6,19.7,0.3,85.2,71.1
2010-09-11,31.4,19.5,0.0,79.3,76.8
2010-09-12,27.0,19.7,22.7,93.7,85.0
2010-09-13,31.1,19.7,3.6,79.2,70.7
2010-09-14,29.5,20.0,1.4,83.8,86.6
2010-09-15,28.5,19.8,2.3,91.3,88.0
2010-09-16,25.0,19.5,12.2,93.8,86.6
2010-09-17,27.2,19.4,3.3,95.6,85.0
2010-09-18,29.2,19.2,4.0,86.6,75.2
2010-09-19,30.5,18.9,2.6,90.7,77.3
2010-09-20,28.8,19.0,0.0,83.4,82.0
2010-09-21,28.5,18.2,3.1,88.7,76.7
2010-09-22,25.7,19.9,0.0,85.6,82.0
2010-09-23,23.5,19.5,0.0,94.5,84.7
2010-09-24,29.4,18.4,0.4,92.8,76.2
2010-09-25,29.2,18.0,0.0,86.3,69.7
2010-09-26,30.5,19.0,0.0,82.2,74.0
2010-09-27,30.2,17.5,0.0,75.1,66.9
2010-09-28,30.4,16.6,0.0,81.7,69.7
2010-09-29,30.1,16.7,0.0,78.3,71.4
2010-09-30,29.5,17.6,0.0,92.0,79.1
2010-10-01,30.0,16.7,1.6,77.2,76.1
2010-10-02,30.1,16.5,0.0,78.7,76.1
2010-10-03,30.2,15.6,0.0,83.2,65.6
2010-10-04,29.7,15.4,0.0,80.6,71.8
2010-10-05,30.3,17.2,0.0,75.6,75.8
2010-10-06,30.5,15.8,0.0,81.3,69.0
2010-10-07,29.3,15.9,0.3,80.6,73.4
2010-10-08,27.5,17.0,0.0,89.1,68.3
2010-10-09,28.5,16.8,0.0,82.6,67.7
2010-10-10,28.5,15.1,0.0,79.9,73.0
2010-10-11,29.1,15.2,0.0,87.0,72.5
2010-10-12,29.2,13.4,0.0,76.0,70.9
2010-10-13,29.6,13.8,0.0,86.1,62.8
2010-10-14,24.9,13.8,0.0,94.0,82.3
2010-10-15,29.6,16.6,1.4,85.7,66.2
2010-10-16,21.5,18.4,0.0,91.0,92.5
2010-10-17,25.5,17.3,14.8,87.5,90.9
2010-10-18,26.5,17.2,1.2,91.0,75.8
2010-10-19,29.9,15.8,0.0,94.4,73.4
2010-10-20,30.2,16.5,0.0,94.4,67.9
2010-10-21,24.9,15.4,5.2,96.1,75.2
2010-10-22,28.6,15.0,0.0,82.1,71.0
2010-10-23,28.2,15.8,0.0,69.5,67.5
2010-10-24,28.4,11.6,0.0,90.1,64.5
2010-10-25,28.8,12.6,0.0,95.9,77.6
2010-10-26,28.4,14.2,0.0,76.8,74.6
2010-10-27,27.6,12.0,0.0,90.1,70.7
2010-10-28,27.0,10.0,0.0,86.6,64.3
2010-10-29,26.3,10.4,0.0,83.3,75.0
2010-10-30,27.5,10.6,0.0,87.9,73.9
2010-10-31,21.5,13.2,0.0,89.7,70.8
2010-11-01,26.6,13.3,0.0,89.6,72.2
2010-11-02,26.2,10.2,0.0,73.5,66.4
2010-11-03,25.6,9.8,0.0,79.2,66.6
2010-11-04,27.4,10.2,0.0,89.9,81.9
2010-11-05,28.0,11.0,0.0,96.9,69.1
2010-11-06,27.5,10.5,0.0,95.7,71.0
2010-11-07,26.8,12.4,0.0,81.8,77.0
2010-11-08,26.1,11.6,0.0,90.0,69.4
2010-11-09,26.2,9.6,0.0,82.4,68.2
2010-11-10,26.7,10.2,0.0,80.4,74.8
2010-11-11,26.6,11.2,0.0,100.0,73.4
2010-11-12,26.0,10.9,0.0,95.8,76.4
2010-11-13,24.0,12.3,0.0,86.8,77.8
2010-11-14,24.5,10.8,0.0,89.5,77.2
2010-11-15,24.2,9.6,0.0,94.6,70.3
2010-11-16,23.2,10.2,0.0,96.6,75.8
2010-11-17,23.4,9.5,0.0,96.6,72.5
2010-11-18,20.6,11.6,0.0,97.8,77.5
2010-11-19,24.8,12.2,0.0,89.4,72.5
2010-11-20,24.2,7.9,0.0,96.5,68.4
2010-11-21,23.5,7.8,0.0,88.7,70.1
2010-11-22,22.7,7.4,0.0,95.3,72.6
2010-11-23,24.3,9.7,0.0,89.0,78.3
2010-11-24,25.5,9.0,0.0,94.2,70.8
2010-11-25,22.0,9.0,0.0,97.6,76.8
2010-11-26,24.4,11.5,0.0,93.5,67.9
2010-11-27,24.4,8.6,0.0,96.5,70.8
2010-11-28,23.8,10.2,0.0,95.4,74.6
2010-11-29,23.0,5.5,0.0,96.2,51.7
2010-11-30,23.0,3.6,0.0,94.8,70.1
2010-12-01,21.0,5.3,0.0,93.4,76.3
2010-12-02,21.2,4.0,0.0,100.0,59.6
2010-12-03,22.7,4.4,0.0,98.7,64.0
2010-12-04,22.0,4.4,0.0,98.7,68.5
2010-12-05,22.6,3.2,0.0,91.3,52.3
2010-12-06,22.5,3.0,0.0,95.6,58.3
2010-12-07,24.0,2.5,0.0,87.0,46.3
2010-12-08,23.2,3.2,0.0,91.8,58.3
2010-12-09,23.2,4.0,0.0,82.7,64.8
2010-12-10,22.2,4.6,0.0,97.2,57.1
2010-12-11,21.7,4.1,0.0,97.3,69.7
2010-12-12,20.4,5.0,0.0,94.8,69.1
2010-12-13,20.3,4.0,0.0,96.0,68.9
2010-12-14,19.5,3.7,0.0,100.0,74.2
2010-12-15,20.0,3.2,0.0,100.0,66.5
2010-12-16,20.5,3.4,0.0,97.0,65.7
2010-12-17,22.0,3.0,0.0,97.2,65.7
2010-12-18,21.0,2.8,0.0,97.1,65.7
2010-12-19,20.3,2.0,0.0,97.2,58.2
2010-12-20,19.7,1.0,0.0,94.0,57.9
2010-12-21,18.8,2.0,0.0,95.7,68.1
2010-12-22,19.2,1.6,0.0,96.9,71.8
2010-12-23,19.4,2.0,0.0,98.5,68.1
2010-12-24,19.2,1.0,0.0,100.0,67.1
2010-12-25,18.2,0.8,0.0,96.6,72.5
2010-12-26,18.5,2.8,0.0,97.0,67.7
2010-12-27,19.5,1.6,0.0,100.0,68.1
2010-12-28,19.8,1.4,0.0,96.9,69.1
2010-12-29,20.4,1.2,0.0,96.7,59.5
2010-12-30,22.5,2.0,0.0,96.8,61.4
2010-12-31,20.7,2.0,0.0,95.5,60.6
2011-01-01,19.5,7.6,3.7,97.6,81.8
2011-01-02,18.6,6.0,0.0,97.4,68.1
2011-01-03,18.0,3.2,0.0,98.5,62.6
2011-01-04,19.1,2.8,0.0,98.4,68.1
2011-01-05,20.2,2.1,0.0,96.9,65.2
2011-01-06,20.0,2.0,0.0,97.0,61.4
2011-01-07,20.0,2.2,0.0,97.0,60.7
2011-01-08,20.7,2.0,0.0,96.8,61.9
2011-01-09,20.2,2.0,0.0,97.0,61.4
2011-01-10,19.0,0.5,0.0,98.3,58.2
2011-01-11,19.6,0.7,0.0,95.3,55.6
2011-01-12,19.5,1.2,0.0,96.8,58.2
2011-01-13,19.5,0.6,0.0,96.6,58.7
2011-01-14,20.4,0.5,0.0,93.9,53.8
2011-01-15,22.7,1.2,0.0,87.6,43.3
2011-01-16,18.3,3.2,0.0,90.3,86.5
2011-01-17,15.5,1.5,2.5,98.3,70.9
2011-01-18,17.2,2.3,0.0,96.9,68.9
2011-01-19,17.4,2.7,0.0,97.0,72.8
2011-01-20,16.5,2.6,0.0,96.9,71.9
2011-01-21,17.0,4.0,0.0,94.3,65.4
2011-01-22,18.7,4.0,0.0,94.2,63.1
2011-01-23,20.0,3.0,0.0,100.0,59.5
2011-01-24,21.2,1.2,0.0,96.8,59.7
2011-01-25,22.5,1.3,0.0,96.9,40.8
2011-01-26,20.5,1.6,0.0,88.0,51.7
2011-01-27,21.0,1.0,0.0,94.1,59.5
2011-01-28,20.8,2.5,0.0,92.9,60.7
